reslhwage0,reslhwage1,reslhwage2,reslhwage3,reslhwage4,reslhwage5,reslhwage6,reslhwage7,reslhwage8,reslhwage9,reslhwage10,reslhwage11,reslhwage12,reslhwage13,reslhwage14,reslhwage15,reslhwage16,reslhwage17,reslhwage18,reslhwage19,reslhwage20,reslhwage21,reslhwage22,reslhwage23,reslhwage24,reslhwage25,reslhwage26,reslhwage27,reslhwage28,reslhwage29,reslhwage30,reslhwage31,reslhwage32,reslhwage33,reslhwage34,reslhwage35
-.11381967,-.14558756,-.08773116,-.53883195,-.24763915,-.35766229,-.31012908,-.24531038,-.16367549,-.22239646,.085970715,-.022850562,-.095532946,-.045498095,-.044631425,,-.23503903,,-.15794316,,-.025682468,,,,,,,,,,,,,,,
-1.0466976,-1.0404003,-.79226637,-1.3050407,-1.272916,-.81488222,-.79970592,-.84079605,.14284484,.39521813,-.73230165,-.31582272,-.31086749,,,,,,,,,,,,,,,,,,,,,,,
,,-.45539376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.22071348,.3188805,.10874243,-.050691821,.34872609,.54873455
,,,,,.027479304,.40341631,.46069044,.31999397,.44222814,.3508108,.29957247,.33344695,.38528761,.11241113,.2540434,.30855861,.37904376,.59614193,.51199818,.49846572,.57778871,.4638741,.55186474,.70353192,-.20605429,1.0186921,.64007038,.60087454,.60471129,.63367701,.81709921,1.1932452,.71454531,.89728326,
.41104969,.30764949,.53787708,.45900556,.46463358,.51378959,.39249673,.5868901,.51210111,-.14199585,,,.78479022,,-.41158509,,.53531605,,,,,,,,,,,,,,,,,,,
.73285753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.31089941,.62196064,-.35793254,.68960959,.95209569,.73141694,,1.055632,,2.0858815,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,.2522645,.9401859,.39206234,.48694757,.42142978,.56835788,.71178436,,.45615655,,.58720666,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.58025926,-1.0263551,-.72577727,,,,
,,,,,,,,,,,,,,,,,,,,.48959115,.46035174,.41661859,.44705459,.59436721,.41164392,.11095791,.030353853,-.039090738,-.2783621,-.59546894,-.37257868,-.79297173,-1.1213785,.16979136,-.19216228
.3946687,.42850116,-.26022181,-.22978884,-.98344654,-.92809153,-.95650315,-.58483255,-.53609687,-.74995512,-.91601813,-.92120284,-.62836921,-1.0497093,-.11808532,-.084474847,-.055393923,-.30727902,-.074331619,-.066254131,-.070472136,-.25538471,,,,-1.4094934,,-.55722791,,,,,,,,
.014560676,-.35344633,-.45176786,-.38983795,-.71685737,-.58754706,.91365635,-.7365582,-.38234001,-.62970227,-.8324725,,,,,,,,,,,,,,,,,,,,,,,,,
-.28306299,-.50672317,-.3422958,-.46505439,-.63067043,-.76013035,-.65683466,-.54626554,-.36680955,-.25554919,-.30642813,-.12511496,-.065221183,-.065652132,-.0004849555,-.028765347,-.15306257,-.071065776,-.23064533,-.27203411,-.16146369,,-.83847487,,-.88082278,,-.46029526,,,,,,,,,
,,-.39077157,,-.32345399,,-.50249165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.572972,.49438819,.3668344,.34671849,.27699608
,,,,,,,,,,,,,,,,,-.13182433,-.15370461,,-.19813037,,-.1701064,,-.25030175,,,,,,,,,,,
-.67344761,-.52402812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.80332607,-.037886556,-.11238913,,-.34627679,1.073092,1.1647385,1.0932885,.93679631,.82678103,.73908079,.79377031,.97468764,1.2393109,,1.6797225,,2.7952423,,3.4403369,,,,,,,,,,,,,,,,
,.05599146,.024795979,.134864,-.0092841107,.046793688,.055545792,-.2535218,-.14954196,-.25779089,.050651383,.25034523,.04379458,.24302183,.24870621,.27717692,.38192564,.37456059,.3061094,.28399217,.36549664,.33092335,.31772521,.32860294,.39641699,.38681197,.27692035,.3561669,.80096859,.72414654,1.2599412,,.4678261,,1.7257986,
-.98837906,-.97930348,-.59526306,-1.6177109,-.22102034,.013772053,-.0010667098,,-.062231369,,-.056927424,,-.4675146,,,,,,,,,,,,,,,,,,,,,,,
-.10945821,,.78701407,,-.56439745,,-.28816622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.19364156,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.13485828,-.015340902,.078409091,.22779879
,-.42472604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,.38813546,.4540095,.32756916,.29190892,.38875729,.24959026,.25481525,.28343377,.38728562,.27607718,.4018569,.3077662,.25978386,.1864641,.25757,.27571204,.25240055,.26947328,.44539991,.41710576,.45543069,.49530101,.48860857,.45017412,.57175756,.42704174,.54627532,2.2793386,1.9039509
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.23580539,.2438201,.34860459,.31920785,.28730252,.26323166,.51314986
.36838377,.57671881,.39129323,.35486093,.41773358,.43870327,.36301288,.28370771,.24237068,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.52618206,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.8093909,.79926902,.56308031,.69831657
-.49755299,-.50751638,-.66054016,-.2625927,-.75690597,-.82523274,-1.0573242,,-1.0833908,.27430397,.45391062,.39930499,.87514293,.090811856,-.056957185,.14340463,.25247285,.036447264,.54797053,.3592692,.30602315,.32529262,-.15731515,.01978777,1.0222454,,,.78233624,,-.1758309,,.13741535,,,,
-.66483599,,,,,,,,,,,,,,,,,-1.9673401,-1.4905999,-1.2943056,-1.0554236,-.64130479,-.37536454,-.22229809,-.0963028,,-.32468337,,.000084526291,,.11252914,,,,,
-.78820932,.18584101,-.58325964,-.52648723,-.43045881,-.24604172,,-.1591437,,-1.3246462,,-.25122201,,,,,,,,,,,,,,,,,,,,,,,,
,,-.1629633,.51378262,-.33303738,.19021866,,-.1736121,.10833701,-.56660187,.43772545,-.15812379,-.44408554,-.73580527,-.31683528,-1.1850072,-1.7131338,-.33026668,,,,,-1.1142905,-.82169831,-1.3720064,-1.0259589,,-1.7099557,,,,,,,,
-.27966443,,-.092334315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.1292,,.044702522,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,.33374268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,.1870252,.21255879,.13524827,.33489043,.16591412,.30523026,.36104628,.44040444,.21073478,.2881127,.41655359,.15913661,.19003707,.36375064,.48135108,-.10401136,.33436725,.4048394,.45505103,.51920342,.5082559,.4744634,.44151989,.56189477,.49308801,.49370483,.24114163
.5283922,,,,,,,,,,.14357746,.21897411,,,,,,,,,,,,,,,,,,,,,,,,
.33187351,.34438872,.33484748,.32986534,-.24416935,.24161777,.3969149,.25136584,.44803825,.31306052,,.10939092,,.21923117,,.4286786,,,,,,,,,,,,,,,,,,,,
.27392012,.20806788,-.11707177,.2141196,.1991162,.19936453,,.062889799,,.15769555,,.18097532,,,,,,,,,,,,,,,,,,,,,,,,
.49975279,.38003829,,,.25350121,,.20838086,,.57308394,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.12828092,,,,.13280971,,.23143779,,,,,,,,,,,,,,,,,
,,,,,,,,,.041273531,.063740201,.95571011,.29441476,.52732199,.50783437,.58867866,.57407558,.62502897,.55201077,.56071639,.56430984,.61626798,.54597431,.46073318,.088065103,,,,,,,,,,.65603495,-.78563589
.38403296,.74723423,.4707897,,,,,.08360374,.052081879,.14141758,.12420784,-.083609879,.12776753,.026362946,.041993435,.19404785,,.090597697,,.11994872,,.12596211,,,,,,,,,,,,,,
.16435322,.098093264,.3005583,.46146965,.47695157,.52551275,.45196557,.41895324,.49442396,.39727598,.59584707,.62436879,.83238369,.62240249,,.48177683,,.43959549,,.57243752,,,,,,,,,,,,,,,,
-.7135132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.45100915,.44752514,.42887801,.53483868,.43234318,.45424774,.43823653,.22359905,.3711451,.4294875,.41771874,.52502245,.48127204,.5048427,.56248719,.54617476,,.8129558,,.85840809,,.69874251,,,,,,,,,,,,,,
,,,,,,,,,.24603805,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,.042171087,.10934635,-.25467753,-.11122066,,,,,,,,,,,,,,,,,,,,,,,,,
-.024121473,,-.26098892,,.043583561,,-.13055058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.0460315,,.055898201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.014455814,,.20280157,,.3887884,
,-.57233912,,-.39957532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.38023996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.18666011,,,,
,,,,,,,,,,,,,,,-.065945022,-.37671056,-.29272139,-.32100853,-.26906994,-.31780803,-.098701946,-.091065809,-.3108936,-.20742568,-.38541785,,,,,,,,,,
-.33402792,-.40160915,-.13138716,-.822146,-.84635705,-.46033099,-.16302437,-.19062461,.0056010815,.44821429,.1492769,-.17470179,-.63565785,.070732929,-.13476674,-.65369904,-.21382833,-1.6337699,-.27705747,.36600679,.28932273,.43056375,.33372545,.59580553,1.2234477,-1.164432,,,,,,,,,,
,,,,,,,,-.46456903,-.2588228,-.76666713,-.84058022,-.77627182,-.24725682,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.88914454
,-.93912703,,,,,,,,,,,,,,,,,,,,,,,,,,-.4442791,-.16908582,-.22656423,-.28117368,,-.39789864,,-.27381918,
-.11803206,-.1455676,-.079257213,-.1167061,-.14296767,-.079022825,.15876617,.17307451,.11410784,.4226073,.75343287,.85229111,1.0332745,.85522246,.70283765,.78425288,.90372306,.61615682,,,,,,,,,,,,,,,,,,
-.35848588,-.43723771,-.36191636,-.39640626,-.40052739,-.41130051,-.31327716,-.24164587,,-.037590884,-.15911785,-.28052261,-.11941702,-.53998375,-.22829491,-.23036955,.13323237,-.1381209,-.13155569,-.061421841,-.19161524,-.083509475,-.10165687,.19633707,,.087213963,,-.026965003,,-.65610701,,,,,,
,,,,,,,,,,,,,,,,,,,,,,.18931928,.14608534,.41123924,.48202765,.58958799,.35688803,.4737075,.58026308,,,,,,
,,,,,,,,,,,,-.049882032,.45698109,.37881905,.47029015,,.45663425,,.077993028,,.19050445,,,,,,,,,,,,,,
,,,,,,,,,,1.1210835,.66070068,.90360957,.67166406,,.97701633,,.64544249,,.65759522,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-.70943403,,-.20477113,,-.54144949,,.056162875,,,,,,,,,,,,,
,,,,,,,,,,,,,-.2001157,-.19211996,-.21669413,,,,,,,,,,,,,,,,,,,,
,,,,,,.22113229,.49306285,,.41315183,1.3551956,.43675143,.63811922,.39715019,.1170166,.63349009,1.1146026,.661165,.75138706,.68233722,.63970679,.92086095,.47892731,.85518163,.66289294,.43870234,.60579878,.72797292,.67283535,.69540536,.77007651,.57173872,.70689178,.52315259,.81681782,
.18402752,.33551979,.59114069,-.12573546,.16060969,.1949856,.11424092,-.043791983,.23636429,-.15735525,.29521579,.20604426,-.24229689,,,,-.24448435,,,,,,,,,,,,,,,,,,,
.61202854,.75368953,.9179346,.63941175,.81757253,.94515604,1.1171864,1.2789786,,.65356243,,.82987976,,.51933682,,,,,,,,,,,,,,,,,,,,,,
,,.029272087,.035080053,.075906657,.12726766,.17210582,,.11494176,,.16409616,,.14867415,,,,,,,,,,,,,,,,,,,,,,,
.099386856,-.39157128,-.78311926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.60388327,.39748895,.5992738,.52139974,.57965767,.47497204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.094083525,-.13798892,.11391199,-.089656174,.043484457,-.046642922,-.081735194,-.52987784,-.54603827,-.1222172,.082923815,.58656955,.44207671,.8634029,.50788683,.42006686,.19224977,.36906385,-.094412416,-.0046790019,-.54540884,.18757291,.50154376,.30587885,.54890996,.42521414,.14233615,.33705166,.29943544,.38754383,,.3151252,,.14362697,,.50904155
,,,,,,,,,,,,,,,,,,,,,,,,-1.0853071,-.82740408,-.85494846,-.78732783,,-.60357112,,,,-.43248403,,
,,,.28103662,,.2264605,,.22779773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.013536037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.021294078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-.10083271,,-.33608511,-.2845321,,-.10109471,.025195895,.15300381,-.17527376,,,,,,,,-.094364874,,,,,,,,,,,,
,,,,,-.25735304,-.18810195,.064214312,.056834307,.034724727,-.14640562,-.37870294,.038140591,-.097571194,.31531388,-.15613481,,-.55856401,,-.63847697,,-.38967216,,,,,,,,,,,,,,
,,-.075497359,-.25118402,,.063154355,-.1166797,,.17605081,,-.15892728,,.1898585,,.2129837,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.36866686,,,,,,,,,,,,,,
.49361059,.44448942,.3696017,.3151454,.58098119,.6082862,.33568704,.17100784,.29663768,.050670605,.10365736,.2679835,1.0074859,,.90280402,.88095075,.80073488,.8638171,.81020284,1.0172439,1.2609977,.70194089,.85837775,.71376497,.61398947,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-.95031404,-1.0903692,-1.0509291,-1.0501782,-1.2094649,-.70461106,-.88839847,-.802562,,-.82536799,,-.75662315,,-.76369369,,,,
,,-1.1913826,-1.0871495,-1.3453509,-1.1553016,-1.0244913,-.97512746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.42956594,-.46534243,,,,,,,,,-.43673015,,,,,,,,,,,,,,,,,,,,,,,,,
.64753348,.87828177,-.34361675,.64176941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.35067832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-.69490308,-.35459074,,-.3179197,,-.42760468,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.18761705,-.22989734,-.35266227,-.5041123,-.38647702
,,,-.012002315,-.091707878,-.15605111,-.11913598,-.10146867,-.25093544,-.34135559,-.38535643,-.20754002,-.6943261,-.54591119,-.50944895,-.4680568,-.43188012,-.44154266,-.36819929,.24724731,-.28152671,-.25648698,-.15434161,-.2399372,-.18867277,-.30004317,-.49786642,-.47457343,-.67563426,-.97963643,-.14727224,.056211043,-1.4720783,,-.60485315,
,,,,,,,,,,-.45670375,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.5583846,-.49275732,.35632828,.059506424,.27298251,,.28515735,.32142228,.24676573,-.087755613,,.11652188,,.19319452,,.63590723,,,,,,,,,,,,,,,,,,
,,,,,,,-.077046111,,-.057256918,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.49716064,-.81526077,,-.1215376
-.86307812,,,,,,,-.19623579,-.082931064,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.66778302,-.24266852,-.34136054,-.0034001637,.054926369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.13519427,.13721162,-.12214912,.015233583,-.075561903,.0047194879,.023007426,-.12244601,-.19403996,,.07452672,,-.0010549163,,.052365225,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,-.19542648,-.15397966,-.15087034,-.091007605,-.04966493,-.156743,.025965281,.015688121,.021506816,.022983799,-.17333715
,,-.8291195,-.49548358,-.28696325,-.29419133,-.36427462,-.30366504,-.34862912,-.65314245,-.58915007,-.47278023,-.46754041,-.44003162,,,,-.64656585,,,,,,,,,,,,,,,,,,
,-.93801236,-.63055789,-.62670475,-1.7469196,-1.2237632,-1.0457114,-.62670654,-.41183743,,,-.97941822,,-.99035901,,-.69483006,,,,,,,,,,,,,,,,,,,,
,-.88421565,-.30965117,-.10522845,,,,,-.25483796,,-.3441909,-.29218492,,,,,,,,,,,,,,,,,,,,,,,,
,,,-.84443855,,-.84909296,,-.83094358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.22536226,.24179442,.42741877,.3559947,,.15117927,-.017885245,.056963466,.12284273,.14570948,.12354176,.09974768,.12090717,.10345148,.14747357,.072935261
,-.46305895,,,-.4759672,-.13901928,,,,.31269842,-.068515845,-.16354889,-.29836652,,.083882123,,-.48743051,,-.63817871,,,,,,,,,,,,,,,,,
,,,,,.17617118,.095126621,,-.18147604,-.22212738,-.340873,,-.73865193,,,,,,,,,,,,,,,,,,,,,,,
,-.015488152,-.40233013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.18319423,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,.26950681,.41960028,.37697104,.14723845,.26200145,-.93421805,-.055998899,-.022763761,.055954587,-.0080295205,.04001075,.22698145,.10606045
,,,,,,,.43898788,.34066185,.37935922,.5782724,-.19905141,.37863323,.18783504,-.16663113,-.1648237,.1729383,-.044834625,.48332468,.3746202,.28616595,.22302374,.28283447,.19950926,-.052580304,.046512332,,,,.26702109,,,,,,
,,,,,.94932967,.80620134,,,,,,,,.21812181,.67563862,,,,,,,,,,,,,,,,,,,,
-.83788669,-.12812881,-.25696453,-.05235105,-.18727328,.01407366,-.11579821,.038032345,.028534355,.020296387,.017948506,.16671187,-.14076713,-1.199062,-.51060432,-.24469423,-.041619007,,.047409788,,.0079131145,,.29705861,,,,,,,,,,,,,
.037981499,.4159981,-1.4157678,-.077673852,-.34886721,-.37289247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.0505872,.96953976,.95385754,1.132979,.56819201,.81034631,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,.6784355,.26260594,,-.89797091,-.58562297,-.32722795,,-.41419908,,-.53320616,,-.40185544,,-.014222845,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.4836469,.46586671,.48967719,.6651563,.7301054,.44887483,.64551729,.99310809,1.1991979,.6705603
,.13005617,.35660067,.15291846,-.34556684,.20830125,.20626296,.067959152,.093620174,-.16156438,-.02528985,-.020985613,-.18836521,.082769699,-.022270739,.052797351,.078410871,.098773472,.07655564,.55699009,.060893625,.076157995,.68386531,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-.18596077,-.23937376,-.49740854,-.55875409,-.49123701,-.39641342,-.26259392,,-.58850491,,-1.1913127,,-.40781325,,,,,,,,
,,-.46101925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.17038527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.29159835,.4012323,.095518842,-.088357501,-.11827688,-.30435511,-.10361585,.014466786,-.2551966,.0057759015,.016771205,.094059095,-.056671131,-.149627,-.04160675,-.12971999,-.059366424,.0075683719,-.10363557,-.20374458,-.11426944,-.048452049,-.23040497,-.11517735,.071877077,,-.0051830485,,-.21407191,,-.023446254,,,,,
-1.3513048,.009921764,-1.1162306,,,-.38064912,,-.27941617,-.10360667,-.88431257,-.15724938,,-.1773299,-.20304491,-.092091188,.250545,-.21400613,.46954179,.4265545,.33167559,.37862012,.51987076,.17004651,.35998344,.08465603,-.045205865,,,,,,,,,,
.031712301,-.09856955,-.015782295,-.013856777,.031918008,.11189642,-.083170056,.0034860582,.13282916,,.013059451,-.15066697,-.16208154,-.09427426,-.070467293,-.0214126,.18763401,,,,-.64172184,-.33918193,-.51065916,-.360212,,,,.42849842,,-.67630965,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.024613887,.068636619,-.33592373,-.39601627,-.21643437,-.096424423,-.19668165,-.15807593,-.056501586,.11678349,,
,.47532424,-.31570092,-.15900891,-.025468986,.21813294,.47771776,.11033903,.41603056,-.32371691,-.071818918,-.43839809,-.12659813,-1.0339067,,.082660899,.65604991,.052200962,-1.065653,.24122699,-.70922256,-.44753602,-.17750503,-.22602266,.23797694,.040218558,.10231047,.0036835193,,.13469632,,.14700553,,.53989613,,
,,,,-.018703179,,.19702737,,-.051752519,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.36302468,-.49025252,-.37124512,-.015142228,-.23203179,-.18160649,-.21492375,-.17018932,-.63336289,-.93476021,-.8495056,-.83739454,-.64830232,-.6223495,-.49684128,-.45450109,-.32376727,-.27219027,-.20547736,-.1889568,-.11905658,-.12888078,.16338056,.011132319,1.4560668,2.149498,-.28572565,-.0093856836,-.1880098,,.034079399,,1.3070655,,-.18291372,
,,,,-.14763156,.072937958,.089328438,.3919569,-.24834226,.41878581,.21982872,.29556608,.41995752,-.10989001,.53544664,-.16510387,,,,,,,,,,,,,,,.46033216,,.884583,.37708583,,-.88346499
,,,,,,,,,,,,,.58313316,.26959676,,.29373398,,.33725786,,-.56479728,,-.22783931,,,,,,,,,,,,,
1.0000428,1.1059407,.82463253,.44769818,,.39554134,,2.0832267,,1.0691849,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-.22734648,.23201078,.62781137,.9554739,1.2063682,1.1461183,1.0995041,1.1025409,1.0770141,1.738822,2.102185,1.846668,1.9705471,1.7534082,1.7695067,1.6668491,1.6199043,1.7368187,2.4676974,2.5772941,3.4731081,3.3942502,3.2054031,1.8042638,1.3690399,.3898592,1.6225505
.59373343,.82491755,-.58095038,.24079581,.34618106,,,,,,,.08533524,,.28546414,,.28406543,,,,,,,,,,,,,,,,,,,,
-.099317454,,-.16703531,-.31473371,.16513512,-.014356452,,-.20904386,,-.53781343,,.36041278,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-.12139142,-.82936656,-.33040866,.65991169,.7336607,,.42317736,,-.0010734407,,.046842035,,,,,,,,,,,,,,
,,,,-1.1808333,,-.28765851,,-.66779935,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,.24729003,.31334665,.31156638,.32841417,.44296187,.31243029,.0030271027,.45927235,.32461631,.33380002,.36965829,.23292713,.038905799
,,,,,,,,.13890235,.29981127,-.21451491,-1.0509573,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-.56212205,-.60364991,-.096552767,-.34756401,-.33090496,-.32220894,-.66994017,,-.56961685,,-.28928605,,.10518131,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.44191286,,,,,,
,,,,,,,.32748297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-.042610433,.065349005,,,,,,,,,,,,,,,,,,,,,,,,
,-1.2204012,,.094886139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.27247396,.25116187,.004455931,.18564139,.25459096,.32052141,.21372308,.24287842,.16238593,.24673742,.39493537,.2562587,.12802091,.13672896,.039708003,.20922755,.17890805,.15347587,.14770654,.32733211,-.6625576,-.49872136,-.069439352,-.37477383,,-.33846715,,,,,,,,,,
-.59703606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.54282558,-.525437
,,,,,,,,,,,-.49369869,-.50442004,-.47503135,,,,,,,,,,,,,,,,,,,,,,
.43664673,-.081416532,-.249522,-.19023332,.20619187,.34620315,.37673414,.3956151,.24322192,.64139932,.37244508,.46656236,.61767006,.60992962,.64017212,.53830802,.49763522,.44670454,.62698978,.27438778,,,,.3477852,,.52514428,,,,,,,,,,
,,,,,,,,,,,-.94367659,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-.11262625,-.11957721,-.13362059,.026703091,-.21833657,-.13799681,-.1105701,.13524,.084424444,.24658233,.14428823,.46326274,.45581076,.59992588,.61436313,.48100543,.72544539,.76347381,.8705551,.93997115,1.0417714,.92874402,.88924903,1.106378,.93030107,1.3377782,1.1663384,1.4539831
.1438176,.79679179,.51661128,.49017507,.34713453,.58967918,.8544367,-1.6316431,,.43351349,,,,.53953946,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.045470387,-.0370747,.10242201,.034693372,.15669498,-.063035935,.25396204,.22014923,.59671837,.00050670677,-.054417644,.29099858,.20415586,.27075198,.23609154,.20133978,.28749132,.13442132,.37020567,.40077603,.40917447,.33930838,.42907563,.51325154,.42245916,.48435825
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.27072698
,-.058989257,.077916265,.021504214,.2752409,.1764217,.24794772,.21397488,.22508019,.024367953,.21552506,.088142671,-.026669044,.074449472,.0023053344,.095578097,,.18235549,,.048645291,,.01958737,,,,,,,,,,,,,,
.19672817,.42363271,-.20934676,-1.4326577,-.6046313,-.61552978,-.12320434,-.6534304,-.58452076,-.05955635,-.18836242,-.58195066,,-.47229689,,-.089903995,,.040914811,,,,,,,,,,,,,,,,,,
.13955544,.12833931,,.35699692,.45227098,-.094000876,.076746978,-.031564422,-.54758412,.61936903,-.50834292,-.2605699,-.25153399,,.35856286,,-.37467653,,,,,,,,,,,,,,,,,,,
,.10105015,.36879301,.35451511,.20871273,.94499546,1.1083043,.075682133,.022972472,.45128813,.39285108,.44590643,-.023918189,,.072323747,.56767488,.1761588,.23491442,.15695016,,.074177973,,.033547275,,-.66157246,,,,,,,,,,,
,,,,,,,,,,,,,-.23669623,-.22749059,,.73049301,,,,,,,,,,,,,,,,,,,
,,,,,,.54801798,.58135819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-.075776011,,.27365509,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-.90797675,,-.36944738,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.085556939,-.3134129,-.23794359,-.33093292,-.3026025,-.32467645,-1.0874208,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.55222338,.41655758,.42602101,.31432715,.38142923,.30803552,.30736825,.45728335,.34581318,.40611416,.44192615,.3461794,.35351217,.36458185,.40970445,.38088995
.03195256,.80256945,.31870127,.50912243,.26576647,.3097679,,,,,.29622537,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.38968891,.42392018,.47465795,.42049605,,.47590256,,.70142555,,.47263762,,,,,,,,,,
,,,,,,,,,,,,-1.1712412,-.42311373,-.79983324,-1.0602454,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.02943621,.035466813,-.20248906,-.016591744,.10898063,.13830386,.097827211,-.017953441,.059008695,.13973956,.14811581,.087290145,,.33140635,,.0042791707,,-.10551602,,,,,,,,,,
,,,,,,,,,,,,,,,-.2076368,-.76675218,-.40685809,-.75826794,-.30785075,-.70481181,-.48467118,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,.1572797,.017205467,,,,,,,,,,,,,,,,,
.54318386,.15900518,.1575457,.15472634,,,,,,,.5434531,.44643465,.29269144,.47249356,.12341966,.084784485,.12438565,.18941809,-.034147914,.041897364,.16384479,.24124385,.57435817,-1.0091982,.025522975,-.18131021,-.32732344,,-.2012381,,-.39069837,,-.14908619,,,
,,,,,,,,,,,,,,,,,,,,.53058225,.53174895,.46244264,.51482069,.44490963,.57716703,,,,,,,,,,
-.05916984,,-.15446183,,1.25383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
